ID,year,price,mileage,tax,mpg,model_A1,model_A3,model_A5,model_A6,model_Q2,model_Q3,model_Q5,transmission_Automatic,transmission_Manual,transmission_Semi-Auto,engineSize_Medium,engineSize_Small,engineSize_XLarge,engineSize_XSmall,engineSize_XXLarge,engineSize_XXSmall,state_New
0.1454388984509466,2017.0,14798.0,0.3376200499934219,0.5471698113207547,0.3950381679389313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.4627796901893287,2019.0,24990.0,0.0548173485944831,0.5471698113207547,0.1946564885496183,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.4321213425129088,2019.0,29995.0,0.0660329781169144,0.5471698113207547,0.1736641221374045,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.5100043029259896,2020.0,35220.0,0.0516269789062842,0.5471698113207547,0.3435114503816795,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.1251075731497418,2015.0,15798.0,0.2378086216725869,0.5471698113207547,0.3606870229007635,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.2891566265060241,2019.0,26184.0,0.102135683901241,0.5471698113207547,0.1431297709923664,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.6701807228915663,2016.0,19995.0,0.1998421260360479,0.0754716981132075,0.6393129770992367,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.1115533562822719,2016.0,12996.0,0.165778625619436,0.1132075471698113,0.4923664122137405,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0008605851979345,2015.0,10200.0,0.5055475156777617,0.0754716981132075,0.5610687022900764,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.3128227194492254,2017.0,16505.0,0.3606433364031048,0.4716981132075472,0.3950381679389313,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.3137908777969019,2018.0,19995.0,0.2207604262597026,0.5660377358490566,0.6393129770992367,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
